movie_id,user_id,rating,created_at,is_deleted
1243,1,3,2021-10-11 23:13:12.977181+03,false
1244,1,4,2021-10-11 23:13:12.977181+03,false
1245,1,5,2021-10-11 23:13:12.977181+03,false
1246,1,5,2021-10-11 23:13:12.977181+03,false
1247,1,3,2021-10-11 23:13:12.977181+03,false
1248,1,2,2021-10-11 23:13:12.977181+03,false
1249,1,5,2021-10-11 23:13:12.977181+03,false
1250,1,5,2021-10-11 23:13:12.977181+03,false
1251,1,1,2021-10-11 23:13:12.977181+03,false
1252,1,5,2021-10-11 23:13:12.977181+03,false
1253,1,4,2021-10-11 23:13:12.977181+03,false
1254,1,3,2021-10-11 23:13:12.977181+03,false
1255,1,1,2021-10-11 23:13:12.977181+03,false
1256,1,5,2021-10-11 23:13:12.977181+03,false
1257,1,1,2021-10-11 23:13:12.977181+03,false
1258,1,4,2021-10-11 23:13:12.977181+03,false
1259,1,5,2021-10-11 23:13:12.977181+03,false
1260,1,2,2021-10-11 23:13:12.977181+03,false
1261,1,3,2021-10-11 23:13:12.977181+03,false
1262,1,1,2021-10-11 23:13:12.977181+03,false
1263,1,3,2021-10-11 23:13:12.977181+03,false
1264,1,2,2021-10-11 23:13:12.977181+03,false
1265,1,4,2021-10-11 23:13:12.977181+03,false
1266,1,2,2021-10-11 23:13:12.977181+03,false
1267,1,2,2021-10-11 23:13:12.977181+03,false
1268,1,3,2021-10-11 23:13:12.977181+03,false
1269,1,4,2021-10-11 23:13:12.977181+03,false
1270,1,5,2021-10-11 23:13:12.977181+03,false
1271,1,3,2021-10-11 23:13:12.977181+03,false
1272,1,3,2021-10-11 23:13:12.977181+03,false
1273,1,5,2021-10-11 23:13:12.977181+03,false
1274,1,4,2021-10-11 23:13:12.977181+03,false
1275,1,5,2021-10-11 23:13:12.977181+03,false
1276,1,1,2021-10-11 23:13:12.977181+03,false
1277,1,1,2021-10-11 23:13:12.977181+03,false
1278,1,3,2021-10-11 23:13:12.977181+03,false
1279,1,4,2021-10-11 23:13:12.977181+03,false
1280,1,3,2021-10-11 23:13:12.977181+03,false
1281,1,2,2021-10-11 23:13:12.977181+03,false
1282,1,5,2021-10-11 23:13:12.977181+03,false
1283,1,2,2021-10-11 23:13:12.977181+03,false
1284,1,2,2021-10-11 23:13:12.977181+03,false
1285,1,4,2021-10-11 23:13:12.977181+03,false
1286,1,3,2021-10-11 23:13:12.977181+03,false
1287,1,3,2021-10-11 23:13:12.977181+03,false
1288,1,4,2021-10-11 23:13:12.977181+03,false
1289,1,3,2021-10-11 23:13:12.977181+03,false
1290,1,5,2021-10-11 23:13:12.977181+03,false
1291,1,5,2021-10-11 23:13:12.977181+03,false
1292,1,5,2021-10-11 23:13:12.977181+03,false
1293,1,4,2021-10-11 23:13:12.977181+03,false
1294,1,2,2021-10-11 23:13:12.977181+03,false
1295,1,4,2021-10-11 23:13:12.977181+03,false
1296,1,3,2021-10-11 23:13:12.977181+03,false
1297,1,5,2021-10-11 23:13:12.977181+03,false
1298,1,1,2021-10-11 23:13:12.977181+03,false
1299,1,5,2021-10-11 23:13:12.977181+03,false
1300,1,4,2021-10-11 23:13:12.977181+03,false
1301,1,2,2021-10-11 23:13:12.977181+03,false
1302,1,3,2021-10-11 23:13:12.977181+03,false
1303,1,1,2021-10-11 23:13:12.977181+03,false
1304,1,5,2021-10-11 23:13:12.977181+03,false
1305,1,2,2021-10-11 23:13:12.977181+03,false
1306,1,5,2021-10-11 23:13:12.977181+03,false
1307,1,3,2021-10-11 23:13:12.977181+03,false
1308,1,1,2021-10-11 23:13:12.977181+03,false
1309,1,3,2021-10-11 23:13:12.977181+03,false
1310,1,3,2021-10-11 23:13:12.977181+03,false
1311,1,5,2021-10-11 23:13:12.977181+03,false
1312,1,3,2021-10-11 23:13:12.977181+03,false
1313,1,2,2021-10-11 23:13:12.977181+03,false
1314,1,1,2021-10-11 23:13:12.977181+03,false
1315,1,3,2021-10-11 23:13:12.977181+03,false
1316,1,5,2021-10-11 23:13:12.977181+03,false
1317,1,2,2021-10-11 23:13:12.977181+03,false
1318,1,2,2021-10-11 23:13:12.977181+03,false
1319,1,4,2021-10-11 23:13:12.977181+03,false
1320,1,2,2021-10-11 23:13:12.977181+03,false
1321,1,4,2021-10-11 23:13:12.977181+03,false
1322,1,5,2021-10-11 23:13:12.977181+03,false
1323,1,1,2021-10-11 23:13:12.977181+03,false
1324,1,1,2021-10-11 23:13:12.977181+03,false
1325,1,3,2021-10-11 23:13:12.977181+03,false
1326,1,5,2021-10-11 23:13:12.977181+03,false
1327,1,5,2021-10-11 23:13:12.977181+03,false
1328,1,5,2021-10-11 23:13:12.977181+03,false
1329,1,5,2021-10-11 23:13:12.977181+03,false
1330,1,4,2021-10-11 23:13:12.977181+03,false
1331,1,3,2021-10-11 23:13:12.977181+03,false
1332,1,4,2021-10-11 23:13:12.977181+03,false
1333,1,2,2021-10-11 23:13:12.977181+03,false
1334,1,3,2021-10-11 23:13:12.977181+03,false
1335,1,5,2021-10-11 23:13:12.977181+03,false
1336,1,5,2021-10-11 23:13:12.977181+03,false
1337,1,2,2021-10-11 23:13:12.977181+03,false
1338,1,2,2021-10-11 23:13:12.977181+03,false
1339,1,5,2021-10-11 23:13:12.977181+03,false
1340,1,3,2021-10-11 23:13:12.977181+03,false
1341,1,1,2021-10-11 23:13:12.977181+03,false
1342,1,5,2021-10-11 23:13:12.977181+03,false
1343,1,3,2021-10-11 23:13:12.977181+03,false
1344,1,4,2021-10-11 23:13:12.977181+03,false
1345,1,1,2021-10-11 23:13:12.977181+03,false
1346,1,5,2021-10-11 23:13:12.977181+03,false
1347,1,2,2021-10-11 23:13:12.977181+03,false
1348,1,2,2021-10-11 23:13:12.977181+03,false
1349,1,4,2021-10-11 23:13:12.977181+03,false
1350,1,3,2021-10-11 23:13:12.977181+03,false
1351,1,2,2021-10-11 23:13:12.977181+03,false
1352,1,4,2021-10-11 23:13:12.977181+03,false
1353,1,4,2021-10-11 23:13:12.977181+03,false
1354,1,3,2021-10-11 23:13:12.977181+03,false
1355,1,4,2021-10-11 23:13:12.977181+03,false
1356,1,4,2021-10-11 23:13:12.977181+03,false
1357,1,5,2021-10-11 23:13:12.977181+03,false
1358,1,2,2021-10-11 23:13:12.977181+03,false
1359,1,1,2021-10-11 23:13:12.977181+03,false
1360,1,2,2021-10-11 23:13:12.977181+03,false
1361,1,4,2021-10-11 23:13:12.977181+03,false
1362,1,1,2021-10-11 23:13:12.977181+03,false
1363,1,1,2021-10-11 23:13:12.977181+03,false
1364,1,1,2021-10-11 23:13:12.977181+03,false
1365,1,3,2021-10-11 23:13:12.977181+03,false
1366,1,1,2021-10-11 23:13:12.977181+03,false
1367,1,4,2021-10-11 23:13:12.977181+03,false
1368,1,1,2021-10-11 23:13:12.977181+03,false
1369,1,2,2021-10-11 23:13:12.977181+03,false
1370,1,2,2021-10-11 23:13:12.977181+03,false
1371,1,5,2021-10-11 23:13:12.977181+03,false
1372,1,5,2021-10-11 23:13:12.977181+03,false
1373,1,1,2021-10-11 23:13:12.977181+03,false
1374,1,3,2021-10-11 23:13:12.977181+03,false
1375,1,3,2021-10-11 23:13:12.977181+03,false
1376,1,3,2021-10-11 23:13:12.977181+03,false
1377,1,2,2021-10-11 23:13:12.977181+03,false
1378,1,1,2021-10-11 23:13:12.977181+03,false
1379,1,1,2021-10-11 23:13:12.977181+03,false
1380,1,4,2021-10-11 23:13:12.977181+03,false
1381,1,2,2021-10-11 23:13:12.977181+03,false
1382,1,5,2021-10-11 23:13:12.977181+03,false
1383,1,3,2021-10-11 23:13:12.977181+03,false
1384,1,3,2021-10-11 23:13:12.977181+03,false
1385,1,4,2021-10-11 23:13:12.977181+03,false
1386,1,3,2021-10-11 23:13:12.977181+03,false
1387,1,1,2021-10-11 23:13:12.977181+03,false
1388,1,1,2021-10-11 23:13:12.977181+03,false
1389,1,1,2021-10-11 23:13:12.977181+03,false
1390,1,2,2021-10-11 23:13:12.977181+03,false
1391,1,4,2021-10-11 23:13:12.977181+03,false
1392,1,5,2021-10-11 23:13:12.977181+03,false
1393,1,1,2021-10-11 23:13:12.977181+03,false
1394,1,2,2021-10-11 23:13:12.977181+03,false
1395,1,4,2021-10-11 23:13:12.977181+03,false
1396,1,4,2021-10-11 23:13:12.977181+03,false
1397,1,5,2021-10-11 23:13:12.977181+03,false
1398,1,1,2021-10-11 23:13:12.977181+03,false
1399,1,1,2021-10-11 23:13:12.977181+03,false
1400,1,1,2021-10-11 23:13:12.977181+03,false
1401,1,2,2021-10-11 23:13:12.977181+03,false
1402,1,2,2021-10-11 23:13:12.977181+03,false
1403,1,2,2021-10-11 23:13:12.977181+03,false
1404,1,4,2021-10-11 23:13:12.977181+03,false
1405,1,4,2021-10-11 23:13:12.977181+03,false
1406,1,3,2021-10-11 23:13:12.977181+03,false
1407,1,5,2021-10-11 23:13:12.977181+03,false
1408,1,5,2021-10-11 23:13:12.977181+03,false
1409,1,5,2021-10-11 23:13:12.977181+03,false
1410,1,5,2021-10-11 23:13:12.977181+03,false
1411,1,5,2021-10-11 23:13:12.977181+03,false
1412,1,3,2021-10-11 23:13:12.977181+03,false
1413,1,4,2021-10-11 23:13:12.977181+03,false
1414,1,4,2021-10-11 23:13:12.977181+03,false
1415,1,3,2021-10-11 23:13:12.977181+03,false
1416,1,3,2021-10-11 23:13:12.977181+03,false
1417,1,5,2021-10-11 23:13:12.977181+03,false
1418,1,1,2021-10-11 23:13:12.977181+03,false
1419,1,5,2021-10-11 23:13:12.977181+03,false
1420,1,3,2021-10-11 23:13:12.977181+03,false
1421,1,4,2021-10-11 23:13:12.977181+03,false
1422,1,4,2021-10-11 23:13:12.977181+03,false
1423,1,3,2021-10-11 23:13:12.977181+03,false
1424,1,5,2021-10-11 23:13:12.977181+03,false
1425,1,5,2021-10-11 23:13:12.977181+03,false
1426,1,4,2021-10-11 23:13:12.977181+03,false
1427,1,1,2021-10-11 23:13:12.977181+03,false
1428,1,5,2021-10-11 23:13:12.977181+03,false
1429,1,2,2021-10-11 23:13:12.977181+03,false
1430,1,1,2021-10-11 23:13:12.977181+03,false
1431,1,3,2021-10-11 23:13:12.977181+03,false
1432,1,5,2021-10-11 23:13:12.977181+03,false
1433,1,4,2021-10-11 23:13:12.977181+03,false
1434,1,5,2021-10-11 23:13:12.977181+03,false
1435,1,4,2021-10-11 23:13:12.977181+03,false
1436,1,3,2021-10-11 23:13:12.977181+03,false
1437,1,5,2021-10-11 23:13:12.977181+03,false
1438,1,3,2021-10-11 23:13:12.977181+03,false
1439,1,5,2021-10-11 23:13:12.977181+03,false
1440,1,2,2021-10-11 23:13:12.977181+03,false
1441,1,4,2021-10-11 23:13:12.977181+03,false
1442,1,3,2021-10-11 23:13:12.977181+03,false
1443,1,4,2021-10-11 23:13:12.977181+03,false
1444,1,5,2021-10-11 23:13:12.977181+03,false
1445,1,4,2021-10-11 23:13:12.977181+03,false
1446,1,4,2021-10-11 23:13:12.977181+03,false
1447,1,2,2021-10-11 23:13:12.977181+03,false
1448,1,1,2021-10-11 23:13:12.977181+03,false
1449,1,3,2021-10-11 23:13:12.977181+03,false
1450,1,5,2021-10-11 23:13:12.977181+03,false
1451,1,4,2021-10-11 23:13:12.977181+03,false
1452,1,2,2021-10-11 23:13:12.977181+03,false
1453,1,4,2021-10-11 23:13:12.977181+03,false
1454,1,5,2021-10-11 23:13:12.977181+03,false
1455,1,1,2021-10-11 23:13:12.977181+03,false
1456,1,2,2021-10-11 23:13:12.977181+03,false
1457,1,4,2021-10-11 23:13:12.977181+03,false
1458,1,3,2021-10-11 23:13:12.977181+03,false
1459,1,4,2021-10-11 23:13:12.977181+03,false
1460,1,3,2021-10-11 23:13:12.977181+03,false
1461,1,5,2021-10-11 23:13:12.977181+03,false
1462,1,5,2021-10-11 23:13:12.977181+03,false
1463,1,2,2021-10-11 23:13:12.977181+03,false
1464,1,1,2021-10-11 23:13:12.977181+03,false
1465,1,3,2021-10-11 23:13:12.977181+03,false
1466,1,5,2021-10-11 23:13:12.977181+03,false
1467,1,5,2021-10-11 23:13:12.977181+03,false
1468,1,5,2021-10-11 23:13:12.977181+03,false
1469,1,4,2021-10-11 23:13:12.977181+03,false
1470,1,5,2021-10-11 23:13:12.977181+03,false
1471,1,5,2021-10-11 23:13:12.977181+03,false
1472,1,5,2021-10-11 23:13:12.977181+03,false
1473,1,4,2021-10-11 23:13:12.977181+03,false
1474,1,2,2021-10-11 23:13:12.977181+03,false
1475,1,1,2021-10-11 23:13:12.977181+03,false
1476,1,3,2021-10-11 23:13:12.977181+03,false
1477,1,2,2021-10-11 23:13:12.977181+03,false
1478,1,2,2021-10-11 23:13:12.977181+03,false
1479,1,2,2021-10-11 23:13:12.977181+03,false
1480,1,3,2021-10-11 23:13:12.977181+03,false
1481,1,1,2021-10-11 23:13:12.977181+03,false
1482,1,4,2021-10-11 23:13:12.977181+03,false
1483,1,5,2021-10-11 23:13:12.977181+03,false
1484,1,1,2021-10-11 23:13:12.977181+03,false
1485,1,2,2021-10-11 23:13:12.977181+03,false
1486,1,1,2021-10-11 23:13:12.977181+03,false
1487,1,3,2021-10-11 23:13:12.977181+03,false
1488,1,5,2021-10-11 23:13:12.977181+03,false
1489,1,1,2021-10-11 23:13:12.977181+03,false
1490,1,5,2021-10-11 23:13:12.977181+03,false
1491,1,3,2021-10-11 23:13:12.977181+03,false
1492,1,1,2021-10-11 23:13:12.977181+03,false
1493,1,1,2021-10-11 23:13:12.977181+03,false
1494,1,1,2021-10-11 23:13:12.977181+03,false
1495,1,5,2021-10-11 23:13:12.977181+03,false
1496,1,1,2021-10-11 23:13:12.977181+03,false
1497,1,1,2021-10-11 23:13:12.977181+03,false
1498,1,2,2021-10-11 23:13:12.977181+03,false
1499,1,3,2021-10-11 23:13:12.977181+03,false
1500,1,2,2021-10-11 23:13:12.977181+03,false
1,2,5,2021-10-11 23:13:12.977181+03,false
2,2,4,2021-10-11 23:13:12.977181+03,false
3,2,5,2021-10-11 23:13:12.977181+03,false
4,2,1,2021-10-11 23:13:12.977181+03,false
5,2,2,2021-10-11 23:13:12.977181+03,false
6,2,4,2021-10-11 23:13:12.977181+03,false
7,2,2,2021-10-11 23:13:12.977181+03,false
8,2,3,2021-10-11 23:13:12.977181+03,false
9,2,1,2021-10-11 23:13:12.977181+03,false
10,2,5,2021-10-11 23:13:12.977181+03,false
11,2,4,2021-10-11 23:13:12.977181+03,false
12,2,1,2021-10-11 23:13:12.977181+03,false
13,2,2,2021-10-11 23:13:12.977181+03,false
14,2,3,2021-10-11 23:13:12.977181+03,false
15,2,3,2021-10-11 23:13:12.977181+03,false
16,2,4,2021-10-11 23:13:12.977181+03,false
17,2,2,2021-10-11 23:13:12.977181+03,false
18,2,3,2021-10-11 23:13:12.977181+03,false
19,2,5,2021-10-11 23:13:12.977181+03,false
20,2,1,2021-10-11 23:13:12.977181+03,false
21,2,3,2021-10-11 23:13:12.977181+03,false
22,2,3,2021-10-11 23:13:12.977181+03,false
23,2,5,2021-10-11 23:13:12.977181+03,false
24,2,2,2021-10-11 23:13:12.977181+03,false
25,2,1,2021-10-11 23:13:12.977181+03,false
26,2,5,2021-10-11 23:13:12.977181+03,false
27,2,2,2021-10-11 23:13:12.977181+03,false
28,2,3,2021-10-11 23:13:12.977181+03,false
29,2,5,2021-10-11 23:13:12.977181+03,false
30,2,2,2021-10-11 23:13:12.977181+03,false
31,2,4,2021-10-11 23:13:12.977181+03,false
32,2,2,2021-10-11 23:13:12.977181+03,false
33,2,1,2021-10-11 23:13:12.977181+03,false
34,2,1,2021-10-11 23:13:12.977181+03,false
35,2,4,2021-10-11 23:13:12.977181+03,false
36,2,1,2021-10-11 23:13:12.977181+03,false
37,2,5,2021-10-11 23:13:12.977181+03,false
38,2,5,2021-10-11 23:13:12.977181+03,false
39,2,4,2021-10-11 23:13:12.977181+03,false
40,2,2,2021-10-11 23:13:12.977181+03,false
41,2,3,2021-10-11 23:13:12.977181+03,false
42,2,2,2021-10-11 23:13:12.977181+03,false
43,2,2,2021-10-11 23:13:12.977181+03,false
44,2,4,2021-10-11 23:13:12.977181+03,false
45,2,4,2021-10-11 23:13:12.977181+03,false
46,2,1,2021-10-11 23:13:12.977181+03,false
47,2,5,2021-10-11 23:13:12.977181+03,false
48,2,5,2021-10-11 23:13:12.977181+03,false
49,2,3,2021-10-11 23:13:12.977181+03,false
50,2,1,2021-10-11 23:13:12.977181+03,false
51,2,5,2021-10-11 23:13:12.977181+03,false
52,2,3,2021-10-11 23:13:12.977181+03,false
53,2,2,2021-10-11 23:13:12.977181+03,false
54,2,5,2021-10-11 23:13:12.977181+03,false
55,2,3,2021-10-11 23:13:12.977181+03,false
56,2,5,2021-10-11 23:13:12.977181+03,false
57,2,3,2021-10-11 23:13:12.977181+03,false
58,2,2,2021-10-11 23:13:12.977181+03,false
59,2,2,2021-10-11 23:13:12.977181+03,false
60,2,3,2021-10-11 23:13:12.977181+03,false
61,2,1,2021-10-11 23:13:12.977181+03,false
62,2,4,2021-10-11 23:13:12.977181+03,false
63,2,4,2021-10-11 23:13:12.977181+03,false
64,2,5,2021-10-11 23:13:12.977181+03,false
65,2,2,2021-10-11 23:13:12.977181+03,false
66,2,1,2021-10-11 23:13:12.977181+03,false
67,2,3,2021-10-11 23:13:12.977181+03,false
68,2,5,2021-10-11 23:13:12.977181+03,false
69,2,1,2021-10-11 23:13:12.977181+03,false
70,2,5,2021-10-11 23:13:12.977181+03,false
71,2,4,2021-10-11 23:13:12.977181+03,false
72,2,4,2021-10-11 23:13:12.977181+03,false
73,2,2,2021-10-11 23:13:12.977181+03,false
74,2,5,2021-10-11 23:13:12.977181+03,false
75,2,2,2021-10-11 23:13:12.977181+03,false
76,2,2,2021-10-11 23:13:12.977181+03,false
77,2,3,2021-10-11 23:13:12.977181+03,false
78,2,5,2021-10-11 23:13:12.977181+03,false
79,2,5,2021-10-11 23:13:12.977181+03,false
80,2,4,2021-10-11 23:13:12.977181+03,false
81,2,5,2021-10-11 23:13:12.977181+03,false
82,2,5,2021-10-11 23:13:12.977181+03,false
83,2,4,2021-10-11 23:13:12.977181+03,false
84,2,1,2021-10-11 23:13:12.977181+03,false
85,2,1,2021-10-11 23:13:12.977181+03,false
86,2,1,2021-10-11 23:13:12.977181+03,false
87,2,4,2021-10-11 23:13:12.977181+03,false
88,2,4,2021-10-11 23:13:12.977181+03,false
89,2,2,2021-10-11 23:13:12.977181+03,false
90,2,2,2021-10-11 23:13:12.977181+03,false
91,2,4,2021-10-11 23:13:12.977181+03,false
92,2,2,2021-10-11 23:13:12.977181+03,false
93,2,3,2021-10-11 23:13:12.977181+03,false
94,2,2,2021-10-11 23:13:12.977181+03,false
95,2,1,2021-10-11 23:13:12.977181+03,false
96,2,2,2021-10-11 23:13:12.977181+03,false
97,2,2,2021-10-11 23:13:12.977181+03,false
98,2,5,2021-10-11 23:13:12.977181+03,false
99,2,5,2021-10-11 23:13:12.977181+03,false
100,2,5,2021-10-11 23:13:12.977181+03,false
101,2,5,2021-10-11 23:13:12.977181+03,false
102,2,5,2021-10-11 23:13:12.977181+03,false
103,2,1,2021-10-11 23:13:12.977181+03,false
104,2,5,2021-10-11 23:13:12.977181+03,false
105,2,4,2021-10-11 23:13:12.977181+03,false
106,2,5,2021-10-11 23:13:12.977181+03,false
107,2,1,2021-10-11 23:13:12.977181+03,false
108,2,1,2021-10-11 23:13:12.977181+03,false
109,2,3,2021-10-11 23:13:12.977181+03,false
110,2,2,2021-10-11 23:13:12.977181+03,false
111,2,1,2021-10-11 23:13:12.977181+03,false
112,2,2,2021-10-11 23:13:12.977181+03,false
113,2,2,2021-10-11 23:13:12.977181+03,false
114,2,5,2021-10-11 23:13:12.977181+03,false
115,2,2,2021-10-11 23:13:12.977181+03,false
116,2,2,2021-10-11 23:13:12.977181+03,false
117,2,2,2021-10-11 23:13:12.977181+03,false
118,2,4,2021-10-11 23:13:12.977181+03,false
119,2,5,2021-10-11 23:13:12.977181+03,false
120,2,4,2021-10-11 23:13:12.977181+03,false
121,2,4,2021-10-11 23:13:12.977181+03,false
122,2,3,2021-10-11 23:13:12.977181+03,false
123,2,4,2021-10-11 23:13:12.977181+03,false
124,2,1,2021-10-11 23:13:12.977181+03,false
125,2,4,2021-10-11 23:13:12.977181+03,false
126,2,1,2021-10-11 23:13:12.977181+03,false
127,2,4,2021-10-11 23:13:12.977181+03,false
128,2,1,2021-10-11 23:13:12.977181+03,false
129,2,5,2021-10-11 23:13:12.977181+03,false
130,2,4,2021-10-11 23:13:12.977181+03,false
131,2,3,2021-10-11 23:13:12.977181+03,false
132,2,1,2021-10-11 23:13:12.977181+03,false
133,2,5,2021-10-11 23:13:12.977181+03,false
134,2,2,2021-10-11 23:13:12.977181+03,false
135,2,4,2021-10-11 23:13:12.977181+03,false
136,2,1,2021-10-11 23:13:12.977181+03,false
137,2,2,2021-10-11 23:13:12.977181+03,false
138,2,3,2021-10-11 23:13:12.977181+03,false
139,2,3,2021-10-11 23:13:12.977181+03,false
140,2,5,2021-10-11 23:13:12.977181+03,false
141,2,1,2021-10-11 23:13:12.977181+03,false
142,2,3,2021-10-11 23:13:12.977181+03,false
143,2,1,2021-10-11 23:13:12.977181+03,false
144,2,2,2021-10-11 23:13:12.977181+03,false
145,2,1,2021-10-11 23:13:12.977181+03,false
146,2,1,2021-10-11 23:13:12.977181+03,false
147,2,3,2021-10-11 23:13:12.977181+03,false
148,2,1,2021-10-11 23:13:12.977181+03,false
149,2,1,2021-10-11 23:13:12.977181+03,false
150,2,1,2021-10-11 23:13:12.977181+03,false
151,2,3,2021-10-11 23:13:12.977181+03,false
152,2,2,2021-10-11 23:13:12.977181+03,false
153,2,1,2021-10-11 23:13:12.977181+03,false
154,2,5,2021-10-11 23:13:12.977181+03,false
155,2,2,2021-10-11 23:13:12.977181+03,false
156,2,5,2021-10-11 23:13:12.977181+03,false
157,2,2,2021-10-11 23:13:12.977181+03,false
158,2,5,2021-10-11 23:13:12.977181+03,false
159,2,5,2021-10-11 23:13:12.977181+03,false
160,2,2,2021-10-11 23:13:12.977181+03,false
161,2,1,2021-10-11 23:13:12.977181+03,false
162,2,2,2021-10-11 23:13:12.977181+03,false
163,2,2,2021-10-11 23:13:12.977181+03,false
164,2,4,2021-10-11 23:13:12.977181+03,false
165,2,2,2021-10-11 23:13:12.977181+03,false
166,2,1,2021-10-11 23:13:12.977181+03,false
167,2,5,2021-10-11 23:13:12.977181+03,false
168,2,4,2021-10-11 23:13:12.977181+03,false
169,2,3,2021-10-11 23:13:12.977181+03,false
170,2,5,2021-10-11 23:13:12.977181+03,false
171,2,3,2021-10-11 23:13:12.977181+03,false
172,2,2,2021-10-11 23:13:12.977181+03,false
173,2,4,2021-10-11 23:13:12.977181+03,false
174,2,3,2021-10-11 23:13:12.977181+03,false
175,2,1,2021-10-11 23:13:12.977181+03,false
176,2,4,2021-10-11 23:13:12.977181+03,false
177,2,1,2021-10-11 23:13:12.977181+03,false
178,2,3,2021-10-11 23:13:12.977181+03,false
179,2,3,2021-10-11 23:13:12.977181+03,false
180,2,2,2021-10-11 23:13:12.977181+03,false
181,2,2,2021-10-11 23:13:12.977181+03,false
182,2,3,2021-10-11 23:13:12.977181+03,false
183,2,3,2021-10-11 23:13:12.977181+03,false
184,2,1,2021-10-11 23:13:12.977181+03,false
185,2,2,2021-10-11 23:13:12.977181+03,false
186,2,5,2021-10-11 23:13:12.977181+03,false
187,2,5,2021-10-11 23:13:12.977181+03,false
188,2,4,2021-10-11 23:13:12.977181+03,false
189,2,1,2021-10-11 23:13:12.977181+03,false
190,2,4,2021-10-11 23:13:12.977181+03,false
191,2,5,2021-10-11 23:13:12.977181+03,false
192,2,4,2021-10-11 23:13:12.977181+03,false
193,2,4,2021-10-11 23:13:12.977181+03,false
194,2,1,2021-10-11 23:13:12.977181+03,false
195,2,5,2021-10-11 23:13:12.977181+03,false
196,2,4,2021-10-11 23:13:12.977181+03,false
197,2,3,2021-10-11 23:13:12.977181+03,false
198,2,1,2021-10-11 23:13:12.977181+03,false
199,2,1,2021-10-11 23:13:12.977181+03,false
200,2,5,2021-10-11 23:13:12.977181+03,false
201,2,2,2021-10-11 23:13:12.977181+03,false
202,2,3,2021-10-11 23:13:12.977181+03,false
203,2,1,2021-10-11 23:13:12.977181+03,false
204,2,5,2021-10-11 23:13:12.977181+03,false
205,2,4,2021-10-11 23:13:12.977181+03,false
206,2,2,2021-10-11 23:13:12.977181+03,false
207,2,3,2021-10-11 23:13:12.977181+03,false
208,2,2,2021-10-11 23:13:12.977181+03,false
209,2,5,2021-10-11 23:13:12.977181+03,false
210,2,2,2021-10-11 23:13:12.977181+03,false
211,2,3,2021-10-11 23:13:12.977181+03,false
212,2,1,2021-10-11 23:13:12.977181+03,false
213,2,1,2021-10-11 23:13:12.977181+03,false
214,2,3,2021-10-11 23:13:12.977181+03,false
215,2,1,2021-10-11 23:13:12.977181+03,false
216,2,3,2021-10-11 23:13:12.977181+03,false
217,2,3,2021-10-11 23:13:12.977181+03,false
218,2,3,2021-10-11 23:13:12.977181+03,false
219,2,5,2021-10-11 23:13:12.977181+03,false
220,2,3,2021-10-11 23:13:12.977181+03,false
221,2,2,2021-10-11 23:13:12.977181+03,false
222,2,3,2021-10-11 23:13:12.977181+03,false
223,2,1,2021-10-11 23:13:12.977181+03,false
224,2,1,2021-10-11 23:13:12.977181+03,false
225,2,2,2021-10-11 23:13:12.977181+03,false
226,2,4,2021-10-11 23:13:12.977181+03,false
227,2,4,2021-10-11 23:13:12.977181+03,false
228,2,2,2021-10-11 23:13:12.977181+03,false
229,2,2,2021-10-11 23:13:12.977181+03,false
230,2,3,2021-10-11 23:13:12.977181+03,false
231,2,3,2021-10-11 23:13:12.977181+03,false
232,2,2,2021-10-11 23:13:12.977181+03,false
233,2,3,2021-10-11 23:13:12.977181+03,false
234,2,2,2021-10-11 23:13:12.977181+03,false
235,2,1,2021-10-11 23:13:12.977181+03,false
236,2,1,2021-10-11 23:13:12.977181+03,false
237,2,4,2021-10-11 23:13:12.977181+03,false
238,2,1,2021-10-11 23:13:12.977181+03,false
239,2,2,2021-10-11 23:13:12.977181+03,false
240,2,5,2021-10-11 23:13:12.977181+03,false
241,2,2,2021-10-11 23:13:12.977181+03,false
242,2,1,2021-10-11 23:13:12.977181+03,false
243,2,4,2021-10-11 23:13:12.977181+03,false
244,2,5,2021-10-11 23:13:12.977181+03,false
245,2,5,2021-10-11 23:13:12.977181+03,false
246,2,4,2021-10-11 23:13:12.977181+03,false
247,2,3,2021-10-11 23:13:12.977181+03,false
248,2,5,2021-10-11 23:13:12.977181+03,false
249,2,2,2021-10-11 23:13:12.977181+03,false
250,2,3,2021-10-11 23:13:12.977181+03,false
251,2,1,2021-10-11 23:13:12.977181+03,false
252,2,2,2021-10-11 23:13:12.977181+03,false
253,2,4,2021-10-11 23:13:12.977181+03,false
254,2,2,2021-10-11 23:13:12.977181+03,false
255,2,3,2021-10-11 23:13:12.977181+03,false
256,2,4,2021-10-11 23:13:12.977181+03,false
257,2,4,2021-10-11 23:13:12.977181+03,false
258,2,3,2021-10-11 23:13:12.977181+03,false
259,2,5,2021-10-11 23:13:12.977181+03,false
260,2,3,2021-10-11 23:13:12.977181+03,false
261,2,2,2021-10-11 23:13:12.977181+03,false
262,2,1,2021-10-11 23:13:12.977181+03,false
263,2,4,2021-10-11 23:13:12.977181+03,false
264,2,1,2021-10-11 23:13:12.977181+03,false
265,2,4,2021-10-11 23:13:12.977181+03,false
266,2,3,2021-10-11 23:13:12.977181+03,false
267,2,3,2021-10-11 23:13:12.977181+03,false
268,2,1,2021-10-11 23:13:12.977181+03,false
269,2,3,2021-10-11 23:13:12.977181+03,false
